"County","State","Age.Percent 65 and Older","Age.Percent Under 18 Years","Age.Percent Under 5 Years","Education.Bachelor's Degree or Higher","Education.High School or Higher","Employment.Nonemployer Establishments","Ethnicities.American Indian and Alaska Native Alone","Ethnicities.Asian Alone","Ethnicities.Black Alone","Ethnicities.Hispanic or Latino","Ethnicities.Native Hawaiian and Other Pacific Islander Alone","Ethnicities.Two or More Races","Ethnicities.White Alone","Ethnicities.White Alone	 not Hispanic or Latino","Housing.Homeownership Rate","Housing.Households","Housing.Housing Units","Housing.Median Value of Owner-Occupied Units","Housing.Persons per Household","Income.Median Houseold Income","Income.Per Capita Income","Miscellaneous.Foreign Born","Miscellaneous.Land Area","Miscellaneous.Language Other than English at Home","Miscellaneous.Living in Same House +1 Years","Miscellaneous.Manufacturers Shipments","Miscellaneous.Mean Travel Time to Work","Miscellaneous.Percent Female","Miscellaneous.Veterans","Population.2020 Population","Population.2010 Population","Population.Population per Square Mile","Sales.Accommodation and Food Services Sales","Sales.Retail Sales","Employment.Firms.Total","Employment.Firms.Women-Owned","Employment.Firms.Men-Owned","Employment.Firms.Minority-Owned","Employment.Firms.Nonminority-Owned","Employment.Firms.Veteran-Owned","Employment.Firms.Nonveteran-Owned"
"Anderson County","SC","17.4333333333333","23.1","5.96666666666666","20.2666666666666","82.9","4341","0.3","0.933333333333333","16.5","3.66666666666666","0","1.6","80.5666666666666","77.5","72.5","74462","86927","130866","2.53666666666666","44673","9183","2.7","538.436666666666","0.833333333333333","28.0999999999999","1811676.33333333","7.33333333333333","51.7666666666666","14518","196446","187126","261.6","90731","729851","5037","1625","2883","787","4089","699","3989"
"Anderson County","TN","19.3666666666666","21.0666666666666","5.33333333333333","23.4333333333333","84.8666666666666","1601","0.433333333333333","1.43333333333333","4.16666666666666","2.73333333333333","0.0333333333333333","2.03333333333333","91.9333333333333","89.5666666666666","68.3","30546","34879","133400","2.43666666666666","45876","9483","3.16666666666666","805.193333333333","0.933333333333333","27.7","741330.333333333","7.56666666666666","51.4333333333333","6747","76058","75129","222.8","42371","305365","1931","609","1057","87","1735","237","1537"
"Anderson County","TX","14.2","19.1333333333333","5.1","10.8","79.7666666666666","1005","0.7","0.833333333333333","21.7666666666666","17.4","0.133333333333333","1.56666666666666","74.9666666666666","59.3666666666666","70.1333333333333","16476","20301","88632","2.79333333333333","41587","5759","6.23333333333333","2062.64","4.26666666666666","27.5999999999999","-1","7.13333333333333","38.8666666666666","4412","57725","58458","55","-1","190701","1035","335","533","239","735","141","823"
"Andrew County","MO","18.1333333333333","22.9","5.4","22.9666666666666","90.7666666666666","425","0.3","0.533333333333333","0.933333333333333","2.36666666666666","0","1.4","96.7666666666666","94.7","77.7666666666666","6715","7294","134432","2.55333333333333","55814","9777","0.666666666666666","283.473333333333","0.133333333333333","30.0333333333333","751.666666666666","7.36666666666666","50.5","1378","17631","17291","40","1505","34583","445","117","271","-1","431","41","383"
"Andrews County","TX","9.86666666666666","30.7333333333333","9","13.5333333333333","73.1666666666666","481","1.5","0.833333333333333","2.13333333333333","55.2666666666666","0","1.43333333333333","94.0333333333333","41.0333333333333","76.7666666666666","5335","6145","107032","3.05333333333333","63935","10223","14.6666666666666","756.423333333333","13.9","26.9333333333333","45298.6666666666","7.2","48.8666666666666","874","17853","14786","9.9","7129","56605","439","131","231","155","241","47","357"
"Androscoggin County","ME","16.7333333333333","21.8333333333333","6","20.1333333333333","88.6666666666666","2205","0.4","0.833333333333333","4.03333333333333","1.76666666666666","0","2.2","92.4333333333333","91","64.5","44546","49530","155932","2.34333333333333","47783","9651","3.23333333333333","428.27","2.8","27.4333333333333","628951","7.36666666666666","50.9333333333333","9655","108672","107702","230.2","51105","606021","2497","815","1319","101","2263","219","2085"
"Angelina County","TX","15.5333333333333","25.8666666666666","6.9","15.6333333333333","79.4333333333333","1925","0.8","1.1","15.7","21.7","0.1","1.26666666666666","81.1333333333333","60.9666666666666","66.5333333333333","30790","36550","92400","2.72666666666666","44386","7715","8.1","772.533333333333","5.5","27.1333333333333","483852.333333333","6.2","51.1333333333333","6193","87300","86771","108.8","47177","424907","2109","639","1161","451","1567","235","1671"
"Anne Arundel County","MD","13.9333333333333","22.5","6.23333333333333","38.6333333333333","91.2666666666666","14963","0.4","4","17.1666666666666","7.6","0.1","3.03333333333333","75.2666666666666","69.0333333333333","74.2","203206","221913","347066","2.64666666666666","91886","15541","8.2","879.153333333333","3.13333333333333","27.7333333333333","1485626.33333333","9.79999999999999","50.5","53289","569509","537656","1295.9","521333","2919587","15665","5695","8447","3329","11777","1847","13071"
"Anoka County","MN","12.7666666666666","24.1666666666666","6.2","28.0999999999999","93.5333333333333","7971","0.833333333333333","4.53333333333333","6.06666666666666","4.3","0.1","2.7","85.8","82.1666666666666","80.9666666666666","124481","131272","205666","2.70333333333333","74310","12325","7.4","4507.39","3.16666666666666","28.8666666666666","2238739.66666666","8.6","50","21833","349204","330844","782.1","144677","1327355","9121","2883","5075","891","8025","995","7669"
"Anson County","NC","17.3666666666666","20.2","5.03333333333333","10.5666666666666","77.7666666666666","429","0.833333333333333","1.23333333333333","48.5666666666666","3.69999999999999","0.1","1.43333333333333","47.8666666666666","45.1","67.7666666666666","9632","11564","83332","2.48666666666666","35984","7211","2.96666666666666","760.93","1.1","29.1333333333333","131084.333333333","8.23333333333333","48.3666666666666","1817","24529","26948","50.7","5605","60417","509","197","241","197","291","51","427"
"Antelope County","NE","22.9666666666666","23.4666666666666","6.6","17.2666666666666","91.5333333333333","233","0.3","0.433333333333333","0.333333333333333","3.13333333333333","-0.333333333333333","0.633333333333333","98.3","95.4333333333333","75.3","2809","3303","76866","2.29","45648","8839","1.66666666666666","627.12","0.7","29.4","-1","4.36666666666666","50.1666666666666","557","6364","6685","7.8","-1","23405","283","79","119","7","265","29","229"
"Antrim County","MI","26.1333333333333","18.5666666666666","4.26666666666666","25.4666666666666","91.0333333333333","717","1.16666666666666","0.233333333333333","0.333333333333333","2.16666666666666","0.0333333333333333","1.43333333333333","96.7666666666666","94.8","85.7","9787","17966","147700","2.36666666666666","48962","10615","1.93333333333333","409.266666666666","0.0999999999999998","29.0333333333333","58330.6666666666","7.53333333333333","50.2666666666666","2254","23321","23580","49.6","14205","56547","843","225","437","9","811","39","703"
"Apache County","AZ","14.2666666666666","28.5333333333333","7.3","11.0333333333333","76.4666666666666","865","74","0.433333333333333","0.8","6.46666666666666","0.1","1.73333333333333","23.0333333333333","18.6666666666666","77.3","19659","32775","75368","3.59","31820","5041","1.59999999999999","4147.56","17.2666666666666","30.5999999999999","-1","8.29999999999999","50.6","3767","69894","71518","6.4","15689","108105","927","375","415","561","323","77","769"
"Appanoose County","IA","21.9","22.4666666666666","5.86666666666666","17.6333333333333","88.9333333333333","293","0.3","0.5","0.766666666666666","1.73333333333333","0.1","1.33333333333333","97.0666666666666","95.6666666666666","72","5474","6600","78866","2.28666666666666","39526","8669","0.966666666666666","689.143333333333","0.3","28.5333333333333","101086.333333333","6.33333333333333","50.5666666666666","993","12547","12887","25.9","5511","46265","461","163","181","7","437","35","383"
"Appling County","GA","16.3","25.0999999999999","6.73333333333333","11.8","76.1666666666666","397","0.533333333333333","0.8","19.6666666666666","9.53333333333333","0.2","1.2","77.6","69.4333333333333","71.8666666666666","6842","8480","77132","2.62333333333333","37958","7099","5.33333333333333","453.32","2.86666666666666","30.5666666666666","135780.333333333","6.96666666666666","50","975","18508","18236","36","6281","70421","463","127","269","97","349","61","377"
"Appomattox County","VA","19.8","21.5999999999999","6","16.9666666666666","83.4333333333333","319","0.3","0.4","19.4333333333333","1.43333333333333","0.0333333333333333","1.86666666666666","77.9666666666666","76.7666666666666","79.4","5899","7195","149866","2.57666666666666","53009","9527","1","110.496666666666","-0.0999999999999999","30.8666666666666","-1","9.16666666666666","51.5","1457","15559","14973","44.9","-1","47939","319","83","203","37","263","25","267"
"Aransas County","TX","27.3666666666666","18.3","4.63333333333333","21.7666666666666","85.5","897","1.23333333333333","2.1","1.9","27.0999999999999","0.1","1.9","92.8333333333333","67.5333333333333","75.6","9740","15863","139532","2.41333333333333","43362","10287","6.76666666666666","567.183333333333","5.96666666666666","27.6333333333333","-1","6.26666666666666","50.5","2707","24592","23158","91.9","16845","96293","903","285","501","257","611","113","759"
"Arapahoe County","CO","12.4333333333333","24.1","6.36666666666666","40.1333333333333","91.8","20847","1.13333333333333","5.93333333333333","11.1","19.1333333333333","0.233333333333333","3.8","77.7","61.2","62.9666666666666","230468","248271","273200","2.60666666666666","66257","13479","14.9666666666666","1080.25333333333","7.13333333333333","26.5999999999999","557533","8.7","50.6","41686","630903","572003","716.7","411855","3134903","20431","7485","10575","4635","14927","2039","17367"
"Archer County","TX","18.6","21.6333333333333","4.1","21.3","87.7666666666666","313","1.3","0.366666666666666","1.1","8.2","0.1","1.6","95.5","88.4333333333333","81.6333333333333","3378","4148","115600","2.58","58912","11537","3.63333333333333","561.01","1.23333333333333","29.7333333333333","-1","5.63333333333333","50.3","777","8729","9054","10","-1","8495","327","87","175","49","271","33","259"
"Archuleta County","CO","24.3666666666666","18.1","4.73333333333333","34.3333333333333","91.9","683","3.33333333333333","1.13333333333333","0.566666666666666","18.5333333333333","0.1","2.43333333333333","92.5","76.8666666666666","73.2","5205","9189","291266","2.37666666666666","50029","10541","3.86666666666666","776.74","2.23333333333333","28.5999999999999","1652.33333333333","5.36666666666666","49.8","1192","12614","12084","8.9","21615","43607","689","201","293","69","569","83","513"
"Arenac County","MI","23.6","18.3666666666666","4.26666666666666","11.8","85.7","311","1.26666666666666","0.3","0.433333333333333","1.93333333333333","0.1","1.6","96.3999999999999","94.7666666666666","83.8","6431","9789","91600","2.34666666666666","40012","8107","0.833333333333333","320.05","-0.0666666666666667","29","48552","8.73333333333333","49.4","1411","15237","15899","43.8","9385","50249","427","93","247","-1","415","63","307"
"Arkansas County","AR","18.4333333333333","22.9666666666666","6.7","13.5333333333333","84.0333333333333","463","0.366666666666666","0.933333333333333","24.7","3.13333333333333","0","1.63333333333333","72.3333333333333","69.8333333333333","66.7333333333333","7753","9455","79866","2.36","41987","8793","1.73333333333333","725.883333333333","0","28.3666666666666","642388.333333333","4.5","51.6333333333333","1267","18114","19019","19.2","-1","111985","523","151","267","71","425","53","415"
"Arlington County","VA","9.9","17.5","6.06666666666666","72.9","93.6333333333333","7099","0.666666666666666","10.5333333333333","9.29999999999999","15.6666666666666","0.1","3.33333333333333","76.0666666666666","62.3333333333333","44.3666666666666","98646","113359","624866","2.21","108828","23945","23.0666666666666","7.99","9.23333333333333","25.8666666666666","18038.3333333333","9.06666666666666","49.9","12486","230818","207627","7993.6","454119","869611","7221","2633","3961","2133","4679","787","6027"
"Armstrong County","PA","20.9333333333333","19.5","4.96666666666666","15.2999999999999","89.3666666666666","1175","0.1","0.3","0.9","0.733333333333333","0","0.866666666666666","97.8","97.2","76.3333333333333","28397","32536","99200","2.35","47297","9237","0.566666666666666","430.88","0.166666666666666","30.2666666666666","108023.333333333","9.56666666666666","50.3333333333333","5892","67043","68941","105.5","14245","183739","1581","433","921","7","1521","201","1285"
"Armstrong County","TX","22.5666666666666","23.1333333333333","6.03333333333333","24.0666666666666","88.1666666666666","65","1.23333333333333","0.266666666666666","1.53333333333333","8.66666666666666","-0.333333333333333","1.13333333333333","95.9","87.8999999999999","81.6","661","909","109300","2.67333333333333","65255","10581","3.33333333333333","724.35","1.46666666666666","29.9333333333333","-1","8.13333333333333","50.8333333333333","181","1921","1901","2.1","-1","-1","19","9","7","-1","17","-1","17"
"Aroostook County","ME","22.5","18.5666666666666","4.73333333333333","17.5333333333333","86.2666666666666","1311","1.9","0.5","0.933333333333333","1.2","0.0666666666666666","1.36666666666666","95.2","94.2333333333333","71.5333333333333","30237","39662","93732","2.24666666666666","38943","8491","4.53333333333333","2657.99666666666","4.33333333333333","29.0999999999999","345955.333333333","5.36666666666666","50.6666666666666","6809","68667","71870","10.8","27731","373139","2009","491","1219","39","1901","229","1677"
"Arthur County","NE","21.2666666666666","27.1","5.53333333333333","29.8666666666666","94.2333333333333","15","0.4","0.2","-0.199999999999999","4.83333333333333","-0.333333333333333","2.33333333333333","96.8666666666666","93.5333333333333","63.2333333333333","183","252","88032","2.63","41316","8633","0.399999999999999","850.206666666666","1.03333333333333","29.5999999999999","-1","6.93333333333333","51.6","29","447","460","0.6","-1","-1","21","-1","17","-1","17","-1","17"
"Ascension Parish","LA","10.9","27.2666666666666","7.06666666666666","25.4","88.8666666666666","3095","0.4","1.33333333333333","23.2666666666666","5.46666666666666","0.1","1.3","73.6","68.8333333333333","81.5666666666666","39867","45888","180732","2.84666666666666","72888","11387","3.1","713.78","1.36666666666666","29.0333333333333","4736181","9.16666666666666","50.7333333333333","6109","120185","107215","369.7","55737","512967","2915","1003","1531","733","2079","281","2467"
"Ashe County","NC","24.6","18.2","4.43333333333333","19.5666666666666","82.6333333333333","835","0.333333333333333","0.5","1","5.23333333333333","0.0333333333333333","1.06666666666666","97.1","92.3666666666666","76.5666666666666","11871","17604","151666","2.24333333333333","37621","8269","3.96666666666666","955.006666666666","1.1","30.6333333333333","77567","7.63333333333333","50.6","2036","26944","27281","64","7889","90999","851","195","547","37","791","109","691"
"Ashland County","OH","17.9","22.9","5.9","19.8333333333333","87.5666666666666","1169","0.233333333333333","0.633333333333333","0.9","1.3","0.1","1.16666666666666","96.9666666666666","95.8333333333333","74.4","20277","22183","124200","2.51666666666666","48638","8671","1.96666666666666","520.189999999999","1.03333333333333","27.7333333333333","356646.666666666","6.96666666666666","50.9333333333333","3852","52839","53139","125.6","20621","162017","1379","427","761","25","1309","153","1065"
